"","species","SVL","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus"
"1219","Nasikabatrachus sahyadrensis",70.75,1,0.119999999999999,9.50453877449036e-05,9.8,9.74,"EN","ANURA","NASIKABATRACHIDAE","Nasikabatrachus"
"1220","Natalobatrachus bonebergi",31,3,3.51,440.793809671647,-30.5896866096866,-32.32,"EN","ANURA","PYXICEPHALIDAE","Natalobatrachus"
"1221","Nectophrynoides asperginis",14,3,0,0,-8.6,-8.6,"EW","ANURA","BUFONIDAE","Nectophrynoides"
"1222","Nectophrynoides frontierei",18.3,1,0.00999999999999979,0,-5.135,-5.14,"DD","ANURA","BUFONIDAE","Nectophrynoides"
"1223","Nectophrynoides laevis",24.8,NA,0.19,0.000164623440599257,-7.12733333333333,-7.22,"DD","ANURA","BUFONIDAE","Nectophrynoides"
"1224","Nectophrynoides laticeps",17.3,1,0.0300000000000002,0.000134414476389852,-6.38111111111111,-6.4,"CR","ANURA","BUFONIDAE","Nectophrynoides"
"1225","Nectophrynoides minutus",20.5,NA,0.350000000000001,0.000164623440599257,-7.0313698630137,-7.2,"EN","ANURA","BUFONIDAE","Nectophrynoides"
"1226","Nectophrynoides paulae",19.4,NA,0.04,0.000134414476389852,-6.38333333333333,-6.4,"CR","ANURA","BUFONIDAE","Nectophrynoides"
"1227","Nectophrynoides poyntoni",24,3,0.0199999999999996,0,-8.40333333333333,-8.41,"CR","ANURA","BUFONIDAE","Nectophrynoides"
"1228","Nectophrynoides pseudotornieri",27,NA,0.0999999999999996,0.000164623440599257,-6.91923076923077,-6.97,"CR","ANURA","BUFONIDAE","Nectophrynoides"
"1229","Nectophrynoides tornieri",29.5,3,2.95,470.763502207152,-7.58806451612903,-8.06,"LC","ANURA","BUFONIDAE","Nectophrynoides"
"1230","Nectophrynoides vestergaardi",24,3,0.48,0,-4.87941176470588,-5.1,"EN","ANURA","BUFONIDAE","Nectophrynoides"
"1231","Nectophrynoides viviparus",56,3,0.56,110.240448201655,-7.75827586206897,-8.06,"LC","ANURA","BUFONIDAE","Nectophrynoides"
"1232","Nectophrynoides wendyae",19.6,3,0.0400000000000009,0,-8.38571428571429,-8.41,"CR","ANURA","BUFONIDAE","Nectophrynoides"
"1233","Neobatrachus albipes",39.3,3,3.46,736.960293522877,-34.0362295081967,-34.78,"LC","ANURA","LIMNODYNASTIDAE","Neobatrachus"
"1234","Nimbaphrynoides occidentalis",20.825,1,0.0299999999999994,0,7.66222222222222,7.65,"CR","ANURA","BUFONIDAE","Nimbaphrynoides"
"1235","Noblella coloma",15.3,1,0.02,0,-0.25,-0.26,"DD","ANURA","CRAUGASTORIDAE","Noblella"
"1236","Noblella heyeri",14,3,1.04,157.192236268224,-4.3531884057971,-5.03,"DD","ANURA","CRAUGASTORIDAE","Noblella"
"1237","Noblella lochites",14.9,1,3.98,458.97814057735,-2.98527272727273,-4.43,"NT","ANURA","CRAUGASTORIDAE","Noblella"
"1238","Noblella myrmecoides",12.8,3,14.17,1847.36886423638,-5.56121951219512,-14.5,"LC","ANURA","CRAUGASTORIDAE","Noblella"
"1239","Nyctibatrachus dattatreyaensis",38.1,3,0.0999999999999996,0,13.4269230769231,13.38,"CR","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus"
"1240","Nyctibatrachus deccanensis",22.1,3,4.96,597.823218218067,10.5086129032258,8.56,"VU","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus"
"1241","Nyctibatrachus gavi",56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","Nyctibatrachus humayuni",41.275,3,3.82,457.702550667353,17.4928448275862,15.86,"VU","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus"
"1243","Nyctibatrachus jog",36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","Nyctibatrachus karnatakaensis",68,NA,0.220000000000001,0,13.2169879518072,13.11,"EN","ANURA","NYCTIBATRACHIDAE","Nyctibatrachus"
"1245","Nyctibatrachus vrijeuni",40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","Nyctimystes dayi",42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","Nyctimystes foricula",45,4,2.17,470.763502207143,-6.53634146341463,-7.58,"LC","ANURA","HYLIDAE","Nyctimystes"
"1248","Nyctimystes kubori",52.5,3,4.43,797.244430306035,-7.40923076923077,-10.1,"LC","ANURA","HYLIDAE","Nyctimystes"
"1249","Nyctixalus pictus",38,NA,13.37,2588.25746548721,2.67177739430544,-3.57,NA,NA,NA,NA
"1250","Nyctixalus spinosus",33.5,NA,4.73,647.186907454855,8.78527093596059,6.45,NA,NA,NA,NA
"1251","Nymphargus anomalus",24.1,NA,0.03,0,-0.115,-0.13,"CR","ANURA","CENTROLENIDAE","Nymphargus"
"1252","Nymphargus chami",35.1,1,1.34,157.072716675268,5.82514644351464,5.14,"DD","ANURA","CENTROLENIDAE","Nymphargus"
"1253","Nymphargus cristinae",29.1,3,0.27,111.323871569726,6.441,6.29,"DD","ANURA","CENTROLENIDAE","Nymphargus"
"1254","Nymphargus garciae",26.8,3,2.87,248.857008456743,2.85542857142857,1.53,"VU","ANURA","CENTROLENIDAE","Nymphargus"
"1255","Nymphargus laurae",19.9,1,0.03,0,-0.414545454545455,-0.43,"CR","ANURA","CENTROLENIDAE","Nymphargus"
"1256","Nymphargus luminosus",30.8,1,0.569999999999999,111.323871569726,6.66,6.36,"EN","ANURA","CENTROLENIDAE","Nymphargus"
"1257","Nymphargus luteopunctatus",33.1,NA,0.11,111.323871569685,2.505,2.45,"DD","ANURA","CENTROLENIDAE","Nymphargus"
"1258","Nymphargus nephelophila",23.4,1,0.0700000000000001,0,1.71678571428571,1.68,"DD","ANURA","CENTROLENIDAE","Nymphargus"
"1259","Nymphargus oreonympha",25.8,1,0.0900000000000001,0,1.73527777777778,1.69,"DD","ANURA","CENTROLENIDAE","Nymphargus"
"1260","Nymphargus posadae",30.1,1,6.15,847.609983424297,2.31066666666667,-0.54,"VU","ANURA","CENTROLENIDAE","Nymphargus"
"1261","Occidozyga baluensis",25,NA,11.49,1980.13192146373,3.67565295169946,-5.13,"NT","ANURA","DICROGLOSSIDAE","Occidozyga"
"1262","Occidozyga laevis",48,3,5.77,802.052339048872,4.00432692307692,1.26,"LC","ANURA","DICROGLOSSIDAE","Occidozyga"
"1263","Odontophrynus cultripes",60,3,6.13,860.702355038855,-18.4809375,-21.58,"LC","ANURA","ODONTOPHRYNIDAE","Odontophrynus"
"1264","Odorrana amamiensis",75.8,NA,0.870000000000001,148.20205925968,28.2011803278689,27.65,"EN","ANURA","RANIDAE","Odorrana"
"1265","Odorrana chapaensis",92,1,3.27,456.132410281133,21.48,19.86,"NT","ANURA","RANIDAE","Odorrana"
"1266","Odorrana hainanensis",79.5,1,0.890000000000001,153.420490240319,18.8970588235294,18.41,"VU","ANURA","RANIDAE","Odorrana"
"1267","Odorrana hosii",74.5,3,19.23,2622.76138392368,0.612625797832863,-8.35,"LC","ANURA","RANIDAE","Odorrana"
"1268","Odorrana ishikawae",103.5,NA,NA,NA,NA,NA,"EN","ANURA","RANIDAE","Odorrana"
"1269","Odorrana jingdongensis",86,1,2.94,558.595874004572,23.0601960784314,22.06,"VU","ANURA","RANIDAE","Odorrana"
"1270","Odorrana monjerai",57.8,NA,0.0700000000000003,0.000134414476389852,5.776875,5.75,"DD","ANURA","RANIDAE","Odorrana"
"1271","Odorrana narina",60.3,NA,0.25,0,26.7447272727273,26.62,"EN","ANURA","RANIDAE","Odorrana"
"1272","Odorrana schmackeri",42,4,10.8,1789.16296955039,28.1582926829268,23.16,"LC","ANURA","RANIDAE","Odorrana"
"1273","Odorrana supranarina",80.3,NA,0.359999999999999,111.323871569726,24.3963917525773,24.25,"EN","ANURA","RANIDAE","Odorrana"
"1274","Odorrana tormota",44.3,1,1.41,223.476974263723,29.5036842105263,28.91,"VU","ANURA","RANIDAE","Odorrana"
"1275","Odorrana utsunomiyaorum",48,NA,0.359999999999999,111.323871569726,24.3963917525773,24.25,"EN","ANURA","RANIDAE","Odorrana"
"1276","Odorrana zhaoi",51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","Oophaga arborea",21,NA,0.220000000000001,9.50453877449036e-05,8.850625,8.74,"EN","ANURA","DENDROBATIDAE","Oophaga"
"1278","Oophaga granulifera",20,3,1.5,248.315154563197,8.85726862302483,8.18,"VU","ANURA","DENDROBATIDAE","Oophaga"
"1279","Oophaga lehmanni",33.5,3,2,248.736011094866,4.74859649122807,3.51,"CR","ANURA","DENDROBATIDAE","Oophaga"
"1280","Oophaga pumilio",20,3,4.36,704.763155599872,10.0097713717694,8.71,"LC","ANURA","DENDROBATIDAE","Oophaga"
"1281","Oophaga speciosa",29.5,3,0.280000000000001,9.50453877449036e-05,8.82896551724138,8.7,"EN","ANURA","DENDROBATIDAE","Oophaga"
"1282","Opisthothylax immaculatus",31.5,NA,11.94,1604.63159414705,0.986179795769511,-6.06,"LC","ANURA","HYPEROLIIDAE","Opisthothylax"
"1283","Oreolalax chuanbeiensis",55.5,NA,0.989999999999998,111.323871569685,32.1394117647059,31.66,"EN","ANURA","MEGOPHRYIDAE","Oreolalax"
"1284","Oreolalax granulosus",57,1,0.300000000000001,101.699203649798,24.22,24.06,"VU","ANURA","MEGOPHRYIDAE","Oreolalax"
"1285","Oreolalax jingdongensis",49.5,1,1.02,231.165935895036,24.0933333333333,23.53,"VU","ANURA","MEGOPHRYIDAE","Oreolalax"
"1286","Oreolalax liangbeiensis",56,NA,0.0899999999999999,0.000134414476389852,28.5662162162162,28.52,"CR","ANURA","MEGOPHRYIDAE","Oreolalax"
"1287","Oreolalax lichuanensis",55,1,4.13,675.193179694209,29.3676923076923,26.95,"NT","ANURA","MEGOPHRYIDAE","Oreolalax"
"1288","Oreolalax major",69,1,2.93,347.466997986631,29.7886363636364,28.61,"VU","ANURA","MEGOPHRYIDAE","Oreolalax"
"1289","Oreolalax multipunctatus",48,1,0.800000000000001,111.323871569726,29.601,29.33,"VU","ANURA","MEGOPHRYIDAE","Oreolalax"
"1290","Oreolalax nanjiangensis",57,NA,0.120000000000005,111.323871569685,32.4610869565217,32.4,"DD","ANURA","MEGOPHRYIDAE","Oreolalax"
"1291","Oreolalax omeimontis",57.5,3,0.770000000000003,111.323871569726,29.6817647058824,29.33,"EN","ANURA","MEGOPHRYIDAE","Oreolalax"
"1292","Oreolalax pingii",49.5,NA,0.759999999999998,148.20205925968,28.2533333333333,27.87,"EN","ANURA","MEGOPHRYIDAE","Oreolalax"
"1293","Oreolalax popei",63.5,3,3.97,660.034865378246,31.8674193548387,29.43,"LC","ANURA","MEGOPHRYIDAE","Oreolalax"
"1294","Oreolalax rhodostigmatus",67.5,3,5.03,876.996290825003,28.6406896551724,26.57,"VU","ANURA","MEGOPHRYIDAE","Oreolalax"
"1295","Oreolalax rugosus",48.5,1,4.15,534.015244988081,27.3936,25.68,"NT","ANURA","MEGOPHRYIDAE","Oreolalax"
"1296","Oreolalax schmidti",47,1,2.67,242.620741356552,30.0138095238095,28.69,"NT","ANURA","MEGOPHRYIDAE","Oreolalax"
"1297","Oreolalax weigoldi",58.2,NA,NA,NA,NA,NA,"DD","ANURA","MEGOPHRYIDAE","Oreolalax"
"1298","Oreolalax xiangchengensis",53,3,1.36,225.112692678462,28.3322727272727,27.76,"LC","ANURA","MEGOPHRYIDAE","Oreolalax"
"1299","Oreophrynella nigra",22.6,3,0.15,0,5.40181818181818,5.33,"VU","ANURA","BUFONIDAE","Oreophrynella"
"1300","Oreophrynella seegobini",20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","Oreophryne notata",25,NA,1.07,350.574248214054,-5.70153846153846,-6.16,"DD","ANURA","MICROHYLIDAE","Oreophryne"
"1302","Osornophryne percrassa",35,3,0.95,157.192236268224,4.68150943396226,4.17,"EN","ANURA","BUFONIDAE","Osornophryne"
"1303","Osteocephalus buckleyi",69,3,23.84,3165.27668972618,4.06828425096031,-17.53,"LC","ANURA","HYLIDAE","Osteocephalus"
"1304","Osteocephalus castaneicola",52.5,1,1.33,450.32332316922,-11.8686363636364,-12.59,"LC","ANURA","HYLIDAE","Osteocephalus"
"1305","Osteocephalus leprieurii",64,1,20.79,2932.08348040145,-2.32607142857143,-15.01,"LC","ANURA","HYLIDAE","Osteocephalus"
"1306","Osteocephalus oophagus",49.5,3,10.85,2597.97835794072,3.05021390374332,-5.23,"LC","ANURA","HYLIDAE","Osteocephalus"
"1307","Osteocephalus taurinus",101,3,24.55,3788.9891770494,0.831859968968192,-14.48,"LC","ANURA","HYLIDAE","Osteocephalus"
"1308","Osteopilus septentrionalis",65,3,18.97,9806.34335007227,22.7316158975029,9.98,"LC","ANURA","HYLIDAE","Osteopilus"
"1309","Otophryne pyburni",58.5,3,5.84,2159.82363083425,1.55561904761905,-1.08,"LC","ANURA","MICROHYLIDAE","Otophryne"
"1310","Paracassina kounhiensis",42.5,3,3.11,493.960493432265,7.68985294117647,6.2,"VU","ANURA","HYPEROLIIDAE","Paracassina"
"1311","Paracassina obscura",39,3,5.22,643.828479440729,8.67298909925416,6.08,"LC","ANURA","HYPEROLIIDAE","Paracassina"
"1312","Paradoxophyla palmata",25.6,3,8.31,943.469186470587,-21.2930769230769,-24.91,"LC","ANURA","MICROHYLIDAE","Paradoxophyla"
"1313","Paradoxophyla tiarano",23.5,NA,0.0300000000000011,0,-15.385,-15.4,"DD","ANURA","MICROHYLIDAE","Paradoxophyla"
"1314","Paratelmatobius cardosoi",17.475,3,0.32,9.50453877449036e-05,-23.7,-23.87,"DD","ANURA","LEPTODACTYLIDAE","Paratelmatobius"
"1315","Paratelmatobius lutzii",21.275,3,0.0899999999999999,0,-22.3462162162162,-22.39,"DD","ANURA","LEPTODACTYLIDAE","Paratelmatobius"
"1316","Paratelmatobius mantiqueira",15.575,NA,0.0999999999999979,0,-22.849756097561,-22.9,"DD","ANURA","LEPTODACTYLIDAE","Paratelmatobius"
"1317","Paratelmatobius poecilogaster",25.315,3,0.32,9.50453877449036e-05,-23.7019230769231,-23.87,"DD","ANURA","LEPTODACTYLIDAE","Paratelmatobius"
"1318","Parhoplophryne usambarica",23,NA,0.04,0,-5.11,-5.13,"CR","ANURA","MICROHYLIDAE","Parhoplophryne"
"1319","Pedostibes kempi",56.4,NA,0.0199999999999996,0,25.51,25.5,"DD","ANURA","BUFONIDAE","Pedostibes"
"1320","Pelobates cultripes",68.04,3,10.68,1515.78223147696,40.6447325721154,36.01,"NT","ANURA","PELOBATIDAE","Pelobates"
"1321","Pelobates fuscus",53.02,1,18.11,4480.91639462979,52.0131999163967,41.74,"LC","ANURA","PELOBATIDAE","Pelobates"
"1322","Pelobates syriacus",90,1,13.72,3059.53337900608,39.3826792079208,31.92,"LC","ANURA","PELOBATIDAE","Pelobates"
"1323","Pelodytes caucasicus",55,3,3.75,543.853799598094,42.5051868131868,40.73,"NT","ANURA","PELODYTIDAE","Pelodytes"
"1324","Pelodytes ibericus",37.95,3,3.45,455.34635548044,36.9848370497427,36.01,"LC","ANURA","PELODYTIDAE","Pelodytes"
"1325","Pelodytes punctatus",45.88,3,14.39,1830.05948388698,44.3582144191259,36.69,"LC","ANURA","PELODYTIDAE","Pelodytes"
"1326","Pelophylax bedriagae",60.25,4,11.58,1436.99733372184,35.9304626019142,28.96,"LC","ANURA","RANIDAE","Pelophylax"
"1327","Pelophylax bergeri",53.75,3,8.02,1024.69097700303,40.7718433591423,36.65,"LC","ANURA","RANIDAE","Pelophylax"
"1328","Pelophylax cerigensis",62.25,3,0.0200000000000031,0,35.7385714285714,35.73,"CR","ANURA","RANIDAE","Pelophylax"
"1329","Pelophylax cretensis",72.3,3,0.759999999999998,212.709464009077,35.2612278481013,34.93,"EN","ANURA","RANIDAE","Pelophylax"
"1330","Pelophylax epeiroticus",78.2,3,2.72,376.666146203294,38.9239976689977,37.35,"VU","ANURA","RANIDAE","Pelophylax"
"1331","Pelophylax esculentus",88.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","Pelophylax grafi",92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","Pelophylax hispanicus",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","Pelophylax kurtmuelleri",100,3,8.98,1749.27081597532,38.8738265133581,36.14,"LC","ANURA","RANIDAE","Pelophylax"
"1335","Pelophylax lessonae",57.35,3,20.44,4980.53914147481,50.525222258808,40.16,"LC","ANURA","RANIDAE","Pelophylax"
"1336","Pelophylax perezi",55.96,3,23.69,2973.23193075014,40.0821510906189,27.73,"LC","ANURA","RANIDAE","Pelophylax"
"1337","Pelophylax plancyi",67.5,4,13.38,1601.15165829076,33.7278307508939,27.19,"LC","ANURA","RANIDAE","Pelophylax"
"1338","Pelophylax ridibundus",80.06,3,44.41,10102.4149378509,43.8174040658504,18.16,"LC","ANURA","RANIDAE","Pelophylax"
"1339","Pelophylax saharicus",104.5,1,15.37,4072.65881312228,32.9380248190279,22.17,"LC","ANURA","RANIDAE","Pelophylax"
"1340","Pelophylax shqipericus",72.2,NA,2.21,237.967407888115,41.0616286644951,40.14,"EN","ANURA","RANIDAE","Pelophylax"
"1341","Peltophryne fustiger",173,3,1.43,426.17587853614,22.540357568534,21.76,"LC","ANURA","BUFONIDAE","Peltophryne"
"1342","Peltophryne lemur",92,NA,0.579999999999998,335.700066636427,18.280297029703,17.94,"CR","ANURA","BUFONIDAE","Peltophryne"
"1343","Peltophryne longinasus",25.5,4,2.68,989.94985034181,21.7394303797468,20.17,"EN","ANURA","BUFONIDAE","Peltophryne"
"1344","Peltophryne peltocephala",145.5,3,3.29,961.314611678796,21.4629867744306,19.83,"LC","ANURA","BUFONIDAE","Peltophryne"
"1345","Peltophryne taladai",142.5,4,2.42,662.057257183349,20.8919518716578,19.89,"VU","ANURA","BUFONIDAE","Peltophryne"
"1346","Petropedetes euskircheni",50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","Petropedetes johnstoni",37.5,3,2.42,248.804030904292,3.83578796561605,2.55,"NT","ANURA","PETROPEDETIDAE","Petropedetes"
"1348","Petropedetes palmipes",47.6,1,2.69,352.0209029834,1.65571428571429,0.47,"EN","ANURA","PETROPEDETIDAE","Petropedetes"
"1349","Petropedetes parkeri",51.9,3,7.21,995.062650939926,4.8272602739726,0.46,"LC","ANURA","PETROPEDETIDAE","Petropedetes"
"1350","Petropedetes perreti",38.2,3,0.31,110.900239936253,4.97136363636364,4.82,"EN","ANURA","PETROPEDETIDAE","Petropedetes"
"1351","Petropedetes vulpiae",36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","Phasmahyla cochranae",38,3,2.37,466.423175105233,-22.3887878787879,-23.79,"LC","ANURA","PHYLLOMEDUSIDAE","Phasmahyla"
"1353","Philautus cardamonus",19.3,NA,0.380000000000001,0,12.2597727272727,12.08,"EN","ANURA","RHACOPHORIDAE","Philautus"
"1354","Philautus everetti",39,3,5.95,800.814212122973,5.675,3.77,"NT","ANURA","RHACOPHORIDAE","Philautus"
"1355","Philautus hosii",52.5,3,4.17,801.892038855602,3.90317725752508,0.94,"NT","ANURA","RHACOPHORIDAE","Philautus"
"1356","Philautus namdaphaensis",56.4,NA,0.640000000000001,148.805822091413,27.42,26.99,"DD","ANURA","RHACOPHORIDAE","Philautus"
"1357","Philoria frosti",49,3,0.149999999999999,0,-37.8218181818182,-37.9,"CR","ANURA","LIMNODYNASTIDAE","Philoria"
"1358","Philoria pughi",30,1,0.870000000000001,147.581896501997,-29.3952631578947,-29.76,"EN","ANURA","LIMNODYNASTIDAE","Philoria"
"1359","Philoria richmondensis",28,NA,0.34,148.20205925968,-28.5725,-28.74,"EN","ANURA","LIMNODYNASTIDAE","Philoria"
"1360","Philoria sphagnicolus",32,NA,2.02,242.230497376649,-30.74,-31.76,"EN","ANURA","LIMNODYNASTIDAE","Philoria"
"1361","Phlyctimantis boulengeri",47.5,3,5.55,2503.35652137328,5.27139711934156,2.28,"LC","ANURA","HYPEROLIIDAE","Phlyctimantis"
"1362","Phlyctimantis keithae",41,1,0.65,156.572398653226,-8.359,-8.65,"EN","ANURA","HYPEROLIIDAE","Phlyctimantis"
"1363","Phlyctimantis leonardi",54.25,3,7.93,1055.96605709464,-1.48045833333333,-6.02,"LC","ANURA","HYPEROLIIDAE","Phlyctimantis"
"1364","Phlyctimantis verrucosus",50,1,7.54,1269.1072262481,-0.815205479452055,-4.68,"LC","ANURA","HYPEROLIIDAE","Phlyctimantis"
"1365","Phrynobatrachus acridoides",25,3,29.15,3435.7440546031,-12.2266584311303,-28.43,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1366","Phrynobatrachus acutirostris",41.05,1,2.29,333.97161470908,-2.31938715953307,-3.62,"NT","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1367","Phrynobatrachus africanus",30,4,11.32,1269.14900722033,0.959992962702322,-4.84,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1368","Phrynobatrachus albolabris",18.3,NA,0.00999999999999979,9.50453877449036e-05,5.555,5.55,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1369","Phrynobatrachus albomarginatus",28.8,NA,0.23,0,4.63833333333333,4.53,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1370","Phrynobatrachus annulatus",22,1,2.65,843.1253559754,5.804,5.06,"EN","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1371","Phrynobatrachus asper",55,NA,1.67,157.287961601368,-3.54368421052632,-4.49,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1372","Phrynobatrachus auritus",32.055,3,12.18,2687.24039545946,0.437621359223301,-5.74,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1373","Phrynobatrachus batesii",27.11,1,6.87,1756.70549653877,3.238340862423,0.51,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1374","Phrynobatrachus bequaerti",18.74,3,2.11,248.894888824455,-2.16710526315789,-3.43,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1375","Phrynobatrachus breviceps",17.5,NA,0.0700000000000003,0,-8.12444444444444,-8.16,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1376","Phrynobatrachus bullans",26.35,3,15.06,1759.67479270504,4.85640845070423,-7.84,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1377","Phrynobatrachus calcaratus",17.36,4,9.89,4300.72819471866,7.74606744556559,3.16,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1378","Phrynobatrachus chukuchuku",20,1,0.0300000000000002,0.000134414476389852,6.195,6.18,"CR","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1379","Phrynobatrachus cornutus",19.35,3,11.3,1603.94946741842,1.87596928185969,-4.85,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1380","Phrynobatrachus cricogaster",26.935,1,1.74,314.00191586196,5.43442307692308,4.77,"VU","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1381","Phrynobatrachus cryptotis",12.3,1,2.56,333.971614709093,-8.65913043478261,-9.91,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1382","Phrynobatrachus dalcqi",37,NA,0.0300000000000002,0,-4.59166666666667,-4.61,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1383","Phrynobatrachus danko",20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","Phrynobatrachus dendrobates",32.4,1,5.22,599.467999847078,1.00760180995475,-2.75,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1385","Phrynobatrachus dispar",25,3,0.12,0,1.6451724137931,1.58,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1386","Phrynobatrachus francisci",17.1,4,10.35,3183.01102318187,11.5811168329578,6.47,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1387","Phrynobatrachus fraterculus",21.8,4,5.25,800.814212122973,6.13532399299475,4.35,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1388","Phrynobatrachus gastoni",30,NA,0.12,9.50453877449036e-05,2.796,2.74,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1389","Phrynobatrachus giorgii",26.8,NA,0.48,157.359819551695,2.4025,2.17,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1390","Phrynobatrachus graueri",24,3,4.48,802.570151743911,-0.136471949103528,-2.66,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1391","Phrynobatrachus gutturosus",16.5,3,12.22,4417.7272971301,8.06407840842598,-0.79,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1392","Phrynobatrachus inexpectatus",15.785,3,0.4,247.645722272155,6.42666666666667,6.25,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1393","Phrynobatrachus intermedius",25.3,NA,0.04,9.50453877449036e-05,5.28,5.26,"CR","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1394","Phrynobatrachus irangi",43.5,NA,0.06,111.323871569726,-0.4,-0.43,"EN","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1395","Phrynobatrachus kakamikro",17.2,NA,0.06,9.50453877449036e-05,0.35,0.32,"DD","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1396","Phrynobatrachus keniensis",20.725,3,2.75,352.0209029834,-0.00898512685914261,-1.33,"LC","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1397","Phrynobatrachus kinangopensis",17.9,1,1.55,248.917632752641,-0.466849757673667,-1.4,"VU","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
"1398","Phrynobatrachus krefftii",36.97,1,0.7,157.192236268253,-4.90753303964758,-5.19,"EN","ANURA","PHRYNOBATRACHIDAE","Phrynobatrachus"
