Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
58886,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,parvulus,"(Boulenger, 1893)",,,,,Ixalus parvulus|Philautus parvulus|Pseudophilautus parvulus,"Karin Bubble-nest Frog, Tiny Bubble-nest Frog",,,LC,,3.1,2016,decreasing,N
58916,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,ponmudi,"(Biju & Bossuyt, 2005)",,,,,Philatus sp. nov. 'Ponmudi 3'|Philautus ponmudi|Pseudophilautus ponmudi,,,,CR,B1ab(iii),3.1,2004,decreasing,N
189814,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,resplendens,"Biju, Shouche, Dubois, Dutta, & Bossuyt, 2010",,,,,"",Resplendent Shrubfrog,,,CR,B1ab(v)+2ab(v),3.1,2011,decreasing,N
136187,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,sahai,"(Sarkar & Ray, 2006)",,,,,Philautus sahai  |Pseudophilautus sahai  ,,,,DD,,3.1,2008,unknown,N
58902,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,shillongensis,"(Pillai & Chanda, 1973)",,,,,Philautus shillongensis  |Pseudophilautus shillongensis  ,,,,CR,B1ab(iii),3.1,2004,decreasing,N
58903,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,signatus,"(Boulenger, 1882)",,,,,Ixalus signatus  |Philautus signatus  |Pseudophilautus signatus  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
186166,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,sushili,"(Biju & Bossuyt, 2009)",,,,,Philautus sushili  |Pseudophilautus sushili  ,Sushil's Bushfrog,,,CR,B1ab(iii),3.1,2012,unknown,N
58925,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,terebrans,"(Das & Chanda, 1998)",,,,,Philautus terebrans  |Pseudophilautus terebrans  ,,,,DD,,3.1,2004,unknown,N
58926,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,tinniens,"(Jerdon, 1854)",,,,,Ixalus montanus  |Ixalus punctatus  |Philautus melanensis  |Philautus tinniens|Phyllomedusa ? tinniens|Pseudophilautus tinniens,,,,EN,B1ab(iii),3.1,2004,decreasing,N
58927,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,travancoricus,"(Boulenger, 1891)",,,,,Ixalus travancoricus|Philautus travancoricus|Pseudophilautus travancoricus,,,,EN,B2ab(iii),3.1,2015,unknown,N
58928,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,tuberohumerus,"(Kuramoto & Joshy, 2003)",,,,,Philautus tuberohumerus  |Pseudophilautus tuberohumerus  ,,,,DD,,3.1,2004,unknown,N
58934,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,viridis,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus viridis  |Pseudophilautus viridis  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58969,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,achantharrhena,"Harvey, Pemberton and Smith, 2002",,,,,"",,,,DD,,3.1,2004,unknown,N
58970,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,angulirostris,"Ahl, 1927",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
58971,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,annamensis,"Smith, 1924",,,,,"",,,,VU,B2ab(iii),3.1,2004,decreasing,N
58973,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,arboreus,"(Okada and Kawano, 1924)",,,,,"",,,,LC,,3.1,2004,stable,N
58974,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,arvalis,"Lue, Lai and Chen, 1995",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58975,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,aurantiventris,"Lue, Lai and Chen, 1994",,,,,"",,,,EN,B1ab(v)+2ab(v); C2a(i),3.1,2004,decreasing,N
58977,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,baluensis,"Inger, 1954",,,,,"",,,,NT,,3.1,2004,unknown,N
58978,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Rhacophorus,barisani,"Harvey, Pemberton and Smith, 2002",,,,,"",,,,DD,,3.1,2004,unknown,N
